userId,name,email,birthDate,isPremium,interests,totalSpent,createdAt
USR00436,Isabella Núñez,isabella.nuñez120@gmail.com,1987-04-19,false,fitness|moda|cocina|jardín,5573.75,2022-05-24
USR00437,Camila Fuentes,camila.fuentes310@hotmail.com,1969-02-26,false,hogar|arte|moda,7589.92,2024-05-30
USR00438,Mauricio Torres,mauricio.torres195@hotmail.com,1999-07-09,true,mascotas|automóviles|fotografía|fitness,12332.08,2024-10-15
USR00439,Beatriz Ramírez,beatriz.ramirez211@proton.me,2003-10-18,true,electrónica|cine,61.65,2019-06-30
USR00440,Beatriz Núñez,beatriz.nuñez893@gmail.com,1969-08-17,false,fitness|electrónica,337.2,2022-07-02
USR00441,Octavio Díaz,octavio.diaz329@icloud.com,1979-04-26,false,viajes|fotografía|cocina,10066.86,2022-01-21
USR00442,Valentina Flores,valentina.flores281@icloud.com,1969-08-05,false,tecnología|belleza,8137.93,2025-02-28
USR00443,Alejandro Reyes,alejandro.reyes145@yahoo.com,1992-07-05,false,juguetes|gaming|música|deportes,8108.66,2019-07-27
USR00444,Diego Rodríguez,diego.rodriguez483@gmail.com,1968-11-11,false,hogar|cine,5878.75,2025-09-07
USR00445,Fernanda Paredes,fernanda.paredes857@proton.me,1999-01-08,true,oficina|arte|fotografía|fitness|viajes,14605.23,2024-03-22
USR00446,Arturo Ramírez,arturo.ramirez96@hotmail.com,1975-01-15,false,hogar|electrónica|fotografía|juguetes|mascotas,12916.44,2025-12-01
USR00447,Fernando Castillo,fernando.castillo402@outlook.com,1966-05-11,true,fitness|oficina|electrónica,7130.02,2022-12-10
USR00448,Héctor Aguilar,hector.aguilar867@icloud.com,1969-08-14,false,fotografía|arte|libros,12263.29,2020-03-14
USR00449,Alejandro Muñoz,alejandro.muñoz666@outlook.com,1982-12-24,false,fotografía|belleza,3578.63,2021-09-25
USR00450,Verónica Flores,veronica.flores998@outlook.com,1990-06-12,false,cine|deportes|fitness|viajes|jardín,8167.9,2021-08-25
USR00451,Isabella Ibáñez,isabella.ibañez686@gmail.com,1991-07-26,false,juguetes|mascotas,4880.67,2020-02-04
USR00452,Eduardo Rivera,eduardo.rivera316@proton.me,1994-08-13,true,deportes|hogar|cine|fitness|mascotas,1358.0,2020-07-23
USR00453,Fernanda Paredes,fernanda.paredes830@outlook.com,1988-10-31,false,libros|oficina,5849.74,2025-06-25
USR00454,Eduardo Gómez,eduardo.gomez211@proton.me,1980-06-11,true,fotografía|juguetes|oficina|jardín,8740.9,2025-11-09
USR00455,Mauricio Romero,mauricio.romero868@icloud.com,1967-05-21,true,fotografía|moda|arte,10550.31,2023-01-11
USR00456,Sofía Vargas,sofia.vargas887@proton.me,1991-06-23,false,gaming|jardín,9378.21,2023-04-17
USR00457,Andrea Moreno,andrea.moreno446@hotmail.com,1989-12-01,false,música|mascotas|libros,12649.92,2023-01-15
USR00458,Javier Torres,javier.torres296@proton.me,1965-09-15,false,libros|tecnología|deportes,10820.09,2024-06-16
USR00459,Ernesto Gutiérrez,ernesto.gutierrez999@outlook.com,2000-05-22,false,deportes|libros|jardín,9348.73,2024-02-05
USR00460,Mauricio Gutiérrez,mauricio.gutierrez566@icloud.com,1965-05-02,false,cine|arte|gaming|música|jardín,12702.06,2021-08-27
USR00461,Carmen Ríos,carmen.rios276@icloud.com,1986-09-05,false,belleza|juguetes|arte|moda|automóviles,1697.47,2024-05-26
USR00462,Hugo Hernández,hugo.hernandez146@icloud.com,1968-12-20,false,electrónica|automóviles|deportes|juguetes,7086.77,2019-11-16
USR00463,Beatriz Paredes,beatriz.paredes553@outlook.com,1985-05-14,false,oficina|moda|fitness|tecnología,8609.48,2022-09-19
USR00464,Javier Álvarez,javier.alvarez984@proton.me,2000-03-19,false,fotografía|música|moda|oficina,921.27,2024-04-22
USR00465,Fernanda Flores,fernanda.flores587@yahoo.com,1986-09-30,true,fotografía|tecnología,1902.32,2019-11-11
USR00466,Paula Ortiz,paula.ortiz136@icloud.com,1972-10-31,false,cocina|oficina|tecnología|hogar,9887.33,2023-02-23
USR00467,Isabella Ortiz,isabella.ortiz802@gmail.com,1980-05-19,true,mascotas|música|automóviles,14510.18,2025-09-05
USR00468,Valentina Vega,valentina.vega771@icloud.com,1997-12-10,false,cine|gaming|electrónica|música|viajes,814.89,2021-12-18
USR00469,César Sánchez,cesar.sanchez54@yahoo.com,1986-05-14,false,electrónica|cine|mascotas,5697.01,2023-05-17
USR00470,Héctor Ortiz,hector.ortiz149@icloud.com,1995-08-20,true,tecnología|fotografía|electrónica|cine|fitness,1460.46,2024-12-16
USR00471,Octavio Álvarez,octavio.alvarez980@gmail.com,1976-06-15,false,oficina|cocina|fitness|juguetes|automóviles,6916.63,2021-09-17
USR00472,Raúl Rojas,raul.rojas603@yahoo.com,1989-07-26,true,automóviles|fitness|música,10092.03,2019-10-06
USR00473,Carlos Navarro,carlos.navarro101@hotmail.com,1997-07-14,false,electrónica|arte,3778.44,2019-05-20
USR00474,María Campos,maria.campos95@icloud.com,1993-08-16,true,oficina|viajes,10621.13,2020-05-06
USR00475,Laura Núñez,laura.nuñez134@yahoo.com,1985-12-12,true,juguetes|música|hogar|oficina|cocina,9581.71,2022-02-06
USR00476,Adriana Gutiérrez,adriana.gutierrez709@gmail.com,1982-03-04,false,cocina|música|deportes|oficina,4989.82,2019-09-04
USR00477,Fernando Ortiz,fernando.ortiz183@proton.me,1987-01-27,true,deportes|mascotas|viajes|cine|música,2158.09,2023-11-02
USR00478,Camila Campos,camila.campos659@gmail.com,1966-07-26,true,electrónica|cocina,1056.18,2021-10-23
USR00479,Adriana Medina,adriana.medina20@hotmail.com,1996-05-27,false,libros|tecnología|moda|cine|cocina,13569.26,2025-06-11
USR00480,Carlos Ríos,carlos.rios725@gmail.com,1982-03-31,false,mascotas|jardín|cine|deportes|gaming,1818.05,2025-01-01
USR00481,Sergio Ruiz,sergio.ruiz699@icloud.com,2003-04-13,false,cine|moda|deportes|arte,1206.85,2024-02-26
USR00482,César Vargas,cesar.vargas664@outlook.com,1994-08-22,false,música|belleza|moda,4483.06,2023-05-17
USR00483,Miguel Paredes,miguel.paredes706@hotmail.com,1966-08-08,false,mascotas|deportes|electrónica|viajes,380.47,2025-08-25
USR00484,Daniela Vega,daniela.vega399@outlook.com,1988-12-14,false,belleza|fotografía,14498.61,2019-03-09
USR00485,José Ruiz,jose.ruiz58@proton.me,1994-12-08,false,moda|cine|hogar|viajes,14101.35,2025-01-06
USR00486,Valentina Guerrero,valentina.guerrero239@outlook.com,1994-05-01,true,moda|libros,7068.29,2025-12-07
USR00487,José Morales,jose.morales719@yahoo.com,2001-10-25,true,tecnología|música|moda,6842.77,2020-11-30
USR00488,Fernanda González,fernanda.gonzalez838@icloud.com,2000-11-06,false,hogar|mascotas,946.65,2021-04-10
USR00489,Claudia Ruiz,claudia.ruiz831@hotmail.com,1999-04-14,true,fitness|hogar|belleza|libros|oficina,8896.28,2022-10-06
USR00490,Luis Sánchez,luis.sanchez281@icloud.com,1972-05-27,false,jardín|música|arte,3654.67,2025-07-11
USR00491,José Ramírez,jose.ramirez103@gmail.com,1973-01-18,true,música|tecnología|mascotas|deportes|juguetes,10601.12,2025-08-28
USR00492,Ricardo Navarro,ricardo.navarro711@outlook.com,1975-09-25,false,libros|viajes|oficina|cocina|electrónica,9158.07,2019-06-04
USR00493,Rafael Rivera,rafael.rivera735@gmail.com,1990-01-07,false,oficina|deportes|fotografía|arte|jardín,2878.54,2024-12-11
USR00494,Miguel Campos,miguel.campos371@gmail.com,1973-09-09,true,electrónica|viajes|cocina,11949.19,2024-04-27
USR00495,Sandra Rivera,sandra.rivera164@yahoo.com,1974-05-27,false,moda|arte,3770.73,2025-12-01
USR00496,César Aguilar,cesar.aguilar45@hotmail.com,1972-02-03,true,moda|belleza,7275.92,2020-04-20
USR00497,Luis Morales,luis.morales739@proton.me,1995-05-13,false,juguetes|oficina|fitness|jardín|viajes,3450.95,2020-03-27
USR00498,Alejandro Cruz,alejandro.cruz101@hotmail.com,1968-04-19,false,jardín|viajes|cine,8776.38,2019-08-11
USR00499,Claudia Torres,claudia.torres222@proton.me,1973-09-17,false,música|cine|arte|libros|electrónica,14633.34,2021-04-08
USR00500,Natalia Ramírez,natalia.ramirez33@gmail.com,2003-03-16,false,cocina|libros,6878.68,2020-12-02
USR00501,César Ruiz,cesar.ruiz226@gmail.com,1983-06-21,false,oficina|música|juguetes|gaming,12932.99,2021-06-05
USR00502,Fernanda Castro,fernanda.castro858@yahoo.com,1984-06-24,false,cocina|tecnología|jardín|gaming|automóviles,13377.34,2025-08-20
USR00503,Valentina Delgado,valentina.delgado920@gmail.com,1986-02-11,true,jardín|moda,6385.46,2023-06-04
USR00504,Héctor Espinoza,hector.espinoza842@hotmail.com,1968-09-23,true,electrónica|mascotas,10397.4,2023-07-24
USR00505,Camila Ramírez,camila.ramirez368@proton.me,1978-09-04,false,gaming|deportes|tecnología|mascotas,10549.57,2025-05-25
USR00506,Silvia Guerrero,silvia.guerrero25@proton.me,1985-10-30,true,electrónica|libros|cine|música|arte,12905.74,2019-10-17
USR00507,Pablo Espinoza,pablo.espinoza341@yahoo.com,1996-04-24,false,fotografía|jardín,11815.38,2019-11-28
USR00508,Mariana Ruiz,mariana.ruiz754@gmail.com,1969-12-24,false,automóviles|arte,5483.86,2025-12-10
USR00509,José Castillo,jose.castillo376@proton.me,1999-09-14,false,belleza|deportes|oficina,2076.09,2022-10-03
USR00510,Daniela Herrera,daniela.herrera117@yahoo.com,1987-08-04,false,juguetes|viajes|gaming|fitness|arte,4157.18,2019-09-17
USR00511,Monica Álvarez,monica.alvarez464@outlook.com,1992-11-08,false,automóviles|oficina|hogar|mascotas|fotografía,11998.56,2019-09-26
USR00512,Jorge Aguilar,jorge.aguilar90@yahoo.com,1968-06-14,true,cine|música,2471.49,2020-04-03
USR00513,Hugo Torres,hugo.torres509@yahoo.com,1983-09-08,false,viajes|automóviles|tecnología,7108.57,2023-09-17
USR00514,Eduardo Salinas,eduardo.salinas22@icloud.com,1993-12-02,false,viajes|deportes|tecnología|gaming,6175.38,2022-11-05
USR00515,Luz Salinas,luz.salinas806@outlook.com,1978-08-23,false,mascotas|juguetes|automóviles|electrónica,13474.23,2022-06-09
USR00516,Andrés Ortiz,andres.ortiz233@yahoo.com,1985-06-14,false,arte|fotografía|moda|libros|oficina,9279.45,2020-10-20
USR00517,Carmen Herrera,carmen.herrera293@hotmail.com,1970-03-31,true,música|libros|oficina,14906.6,2025-06-11
USR00518,Diego Medina,diego.medina267@proton.me,1979-03-21,false,música|viajes|belleza|moda,2219.16,2024-01-11
USR00519,Iván Flores,ivan.flores547@hotmail.com,1985-07-19,false,hogar|tecnología|cine|mascotas,2340.8,2025-02-15
USR00520,Mauricio Ruiz,mauricio.ruiz663@yahoo.com,1995-11-30,true,mascotas|fotografía|libros|electrónica,10974.61,2019-06-14
USR00521,Diego Rojas,diego.rojas565@outlook.com,1992-09-13,false,fotografía|tecnología,6689.59,2020-01-14
USR00522,Alejandro Martínez,alejandro.martinez623@yahoo.com,1973-10-12,true,juguetes|automóviles|gaming,1253.84,2023-12-30
USR00523,Beatriz Ibáñez,beatriz.ibañez981@hotmail.com,1987-01-01,false,automóviles|cine,9047.58,2024-09-26
USR00524,Ana Ibáñez,ana.ibañez370@gmail.com,1977-10-08,false,libros|jardín|arte|cine|belleza,5270.33,2023-12-31
USR00525,Verónica Hernández,veronica.hernandez221@proton.me,1983-08-01,false,jardín|electrónica|fotografía|música|oficina,12532.67,2025-09-15
USR00526,Laura Torres,laura.torres213@icloud.com,1998-12-02,false,mascotas|automóviles|fitness|deportes,1326.72,2023-08-05
USR00527,Octavio Reyes,octavio.reyes425@hotmail.com,1973-05-06,false,belleza|electrónica|libros,4341.95,2024-07-02
USR00528,José Jiménez,jose.jimenez855@gmail.com,2000-06-29,true,mascotas|belleza|electrónica|gaming,2310.36,2022-05-14
USR00529,Octavio Paredes,octavio.paredes484@hotmail.com,1987-01-25,false,fotografía|jardín,426.64,2022-02-09
USR00530,Sandra González,sandra.gonzalez614@proton.me,1995-10-08,false,juguetes|mascotas|jardín|cocina,14613.88,2020-05-04
USR00531,Monica Ríos,monica.rios751@icloud.com,1967-08-17,false,cocina|música,4795.22,2020-07-08
USR00532,Sergio Flores,sergio.flores55@yahoo.com,1978-01-31,true,arte|jardín|oficina|moda,7708.0,2021-01-20
USR00533,César Pérez,cesar.perez614@proton.me,2000-11-18,false,belleza|fitness|juguetes,4071.88,2023-01-24
USR00534,Miguel Herrera,miguel.herrera594@yahoo.com,1981-09-25,false,libros|tecnología|oficina|automóviles,6179.92,2020-10-29
USR00535,Miguel Díaz,miguel.diaz159@icloud.com,1996-12-18,true,viajes|belleza|automóviles,6260.19,2019-11-09
USR00536,Sofía Ramírez,sofia.ramirez946@yahoo.com,1996-01-01,false,mascotas|arte,2085.21,2023-12-16
USR00537,Rafael Fuentes,rafael.fuentes782@hotmail.com,1970-10-10,false,música|fotografía|tecnología|hogar,10320.71,2022-06-13
USR00538,Diego Díaz,diego.diaz134@gmail.com,1965-11-05,false,jardín|hogar,11360.01,2019-06-24
USR00539,Jorge Pérez,jorge.perez34@yahoo.com,1966-12-11,true,mascotas|hogar,4524.69,2019-02-12
USR00540,César Pérez,cesar.perez802@icloud.com,1973-12-22,false,oficina|viajes,10059.01,2019-04-30
USR00541,Laura Torres,laura.torres867@icloud.com,2000-01-10,false,juguetes|arte|oficina|música,7573.64,2019-10-07
USR00542,Miguel Guerrero,miguel.guerrero782@proton.me,1973-08-05,false,automóviles|viajes,2576.6,2025-01-09
USR00543,Carlos Pérez,carlos.perez947@proton.me,1991-06-10,false,automóviles|mascotas|arte,6594.99,2020-03-15
USR00544,Isabella Álvarez,isabella.alvarez389@yahoo.com,1970-07-19,false,viajes|automóviles|gaming|jardín|hogar,1654.74,2020-07-10
USR00545,Sandra Castillo,sandra.castillo722@outlook.com,1970-03-11,false,belleza|moda|deportes|fitness,4254.17,2025-09-25
USR00546,Silvia Jiménez,silvia.jimenez704@hotmail.com,2003-06-08,true,gaming|belleza|jardín|fotografía|juguetes,13421.32,2024-05-02
USR00547,Beatriz Castillo,beatriz.castillo184@outlook.com,1984-08-26,true,mascotas|hogar,1788.27,2023-06-06
USR00548,Andrea Espinoza,andrea.espinoza605@yahoo.com,1973-12-06,false,música|deportes,3003.95,2023-07-14
USR00549,Sofía Cruz,sofia.cruz859@outlook.com,1994-11-27,false,mascotas|cocina|juguetes|cine|arte,14812.85,2024-09-25
USR00550,Paula Torres,paula.torres787@hotmail.com,1993-03-10,false,hogar|oficina|cocina|mascotas|automóviles,445.85,2019-08-05
USR00551,Luis Vega,luis.vega695@icloud.com,1995-06-21,false,música|cine,2291.05,2025-12-22
USR00552,Mariana Pérez,mariana.perez779@outlook.com,1974-01-22,false,automóviles|mascotas,9931.4,2024-07-01
USR00553,Mauricio Ortiz,mauricio.ortiz556@outlook.com,1970-05-06,false,belleza|oficina|tecnología|moda,6751.73,2023-03-22
USR00554,Eduardo Aguilar,eduardo.aguilar37@proton.me,2003-08-06,false,música|belleza,13270.5,2020-11-03
USR00555,Sandra Gutiérrez,sandra.gutierrez138@proton.me,1989-11-04,false,cine|mascotas|hogar|juguetes,7138.67,2020-10-02
USR00556,Mauricio Martínez,mauricio.martinez401@yahoo.com,1979-05-18,true,mascotas|juguetes|cine|arte,422.2,2019-07-04
USR00557,Diego Castillo,diego.castillo358@gmail.com,1984-03-16,false,fitness|cine,14879.18,2023-08-15
USR00558,Sergio Martínez,sergio.martinez678@icloud.com,1968-10-23,true,gaming|oficina|fotografía,13034.1,2020-04-13
USR00559,Natalia Flores,natalia.flores21@outlook.com,1976-12-17,true,moda|electrónica|jardín|automóviles,10439.38,2025-08-05
USR00560,María Mendoza,maria.mendoza387@proton.me,1995-04-15,false,fitness|juguetes|hogar|mascotas|belleza,5039.51,2024-08-21
USR00561,César Ibáñez,cesar.ibañez348@outlook.com,1974-01-19,false,oficina|fotografía|arte,9531.66,2019-11-05
USR00562,Iván Díaz,ivan.diaz295@icloud.com,1998-04-29,true,moda|fotografía|cine|gaming,10765.6,2025-06-26
USR00563,Miguel Guerrero,miguel.guerrero345@outlook.com,1974-05-30,false,deportes|juguetes|automóviles|mascotas,11934.78,2022-05-21
USR00564,Mauricio Jiménez,mauricio.jimenez444@icloud.com,1988-02-13,false,viajes|jardín|cine|cocina,10073.4,2025-02-20
USR00565,Isabella Rodríguez,isabella.rodriguez643@proton.me,2001-12-16,false,juguetes|mascotas|viajes,4019.04,2024-12-22
USR00566,Mariana Gutiérrez,mariana.gutierrez958@yahoo.com,1985-09-30,false,automóviles|viajes,3605.61,2022-05-14
USR00567,Claudia Navarro,claudia.navarro327@yahoo.com,2001-12-13,false,viajes|jardín,9690.64,2021-11-16
USR00568,Beatriz Núñez,beatriz.nuñez242@hotmail.com,2000-10-02,false,gaming|hogar|libros|viajes|tecnología,6962.4,2025-04-12
USR00569,Claudia Gutiérrez,claudia.gutierrez663@yahoo.com,1971-02-14,true,viajes|música,3875.95,2022-02-11
USR00570,Ernesto Muñoz,ernesto.muñoz181@gmail.com,2003-07-24,true,mascotas|tecnología,4708.57,2022-05-05
USR00571,Luis Navarro,luis.navarro919@gmail.com,1990-08-12,true,deportes|cine|libros|gaming,7829.36,2025-07-05
USR00572,Adriana Fuentes,adriana.fuentes258@icloud.com,1998-01-26,false,deportes|gaming|hogar|fitness|automóviles,12087.62,2021-08-24
USR00573,Claudia Díaz,claudia.diaz148@yahoo.com,1984-09-18,false,música|viajes,3814.59,2025-08-11
USR00574,Ana Vega,ana.vega547@outlook.com,1995-08-17,false,hogar|fitness|belleza|jardín,14449.73,2020-08-16
USR00575,Monica Castro,monica.castro733@proton.me,2000-05-20,false,fotografía|tecnología|moda|belleza,3794.74,2023-04-25
USR00576,Gabriela Paredes,gabriela.paredes982@outlook.com,1965-05-09,false,hogar|belleza|gaming|electrónica,13912.61,2021-11-12
USR00577,Gabriela Hernández,gabriela.hernandez959@outlook.com,1993-04-28,false,fotografía|viajes|música,13192.01,2023-07-23
USR00578,José Reyes,jose.reyes888@proton.me,1983-07-11,false,mascotas|oficina,10760.79,2020-02-16
USR00579,Andrés Espinoza,andres.espinoza268@icloud.com,1997-09-17,false,arte|jardín,6798.93,2019-04-23
USR00580,César Martínez,cesar.martinez657@outlook.com,1973-12-23,false,electrónica|libros|tecnología,4705.83,2019-12-03
USR00581,Sofía Flores,sofia.flores256@outlook.com,1986-06-17,false,oficina|jardín|fitness,3910.2,2025-08-26
USR00582,Alejandro Vargas,alejandro.vargas204@hotmail.com,1982-08-27,false,jardín|arte,14171.36,2025-05-25
USR00583,Roberto Rodríguez,roberto.rodriguez971@gmail.com,1985-09-29,false,belleza|gaming,3926.75,2020-11-22
USR00584,Ana Romero,ana.romero633@hotmail.com,1990-06-12,true,oficina|cocina|libros|deportes|arte,211.72,2024-11-23
USR00585,Claudia Aguilar,claudia.aguilar848@yahoo.com,1998-06-26,false,hogar|gaming|viajes|belleza|cocina,5731.1,2023-11-02
USR00586,Camila Núñez,camila.nuñez221@hotmail.com,1966-04-17,false,viajes|jardín|música|juguetes,14641.92,2021-08-22
USR00587,Mariana Medina,mariana.medina930@gmail.com,1965-06-19,false,arte|juguetes|electrónica,1998.07,2022-08-17
USR00588,Hugo Romero,hugo.romero704@gmail.com,1969-04-11,true,cine|jardín|cocina,781.69,2021-08-19
USR00589,Héctor Álvarez,hector.alvarez621@icloud.com,1992-10-18,false,tecnología|cocina,4537.61,2023-06-05
USR00590,Ernesto Castillo,ernesto.castillo136@yahoo.com,1972-08-15,false,juguetes|música,13954.9,2024-04-01
USR00591,Diego Hernández,diego.hernandez325@hotmail.com,1987-05-25,false,libros|cocina|hogar|fitness|moda,11217.35,2023-10-28
USR00592,Ricardo Ortiz,ricardo.ortiz628@yahoo.com,1998-01-20,false,automóviles|fitness|jardín|música,11455.13,2020-09-11
USR00593,Verónica Ibáñez,veronica.ibañez652@hotmail.com,1966-08-11,false,moda|viajes|libros|oficina|gaming,3903.36,2024-03-28
USR00594,Claudia Sánchez,claudia.sanchez917@outlook.com,1970-01-18,false,moda|electrónica|arte|mascotas|juguetes,1854.81,2020-01-19
USR00595,Camila Vargas,camila.vargas185@icloud.com,1965-03-09,false,automóviles|cocina|viajes,6246.28,2019-11-11
USR00596,Daniela Vega,daniela.vega694@yahoo.com,1995-07-25,true,fitness|tecnología,5912.55,2025-08-15
USR00597,Miguel Mendoza,miguel.mendoza158@proton.me,1994-08-02,false,deportes|electrónica,6810.83,2022-01-08
USR00598,Rafael Ibáñez,rafael.ibañez6@hotmail.com,2003-09-22,true,moda|electrónica|fitness|libros,12023.37,2022-03-04
USR00599,Alejandro Martínez,alejandro.martinez762@gmail.com,1982-11-22,false,belleza|cine,2670.16,2023-06-22
USR00600,Laura Rodríguez,laura.rodriguez873@yahoo.com,1994-01-12,false,música|cine|juguetes,1809.03,2024-07-03
USR00601,Claudia Jiménez,claudia.jimenez926@icloud.com,1973-12-19,false,arte|hogar|oficina,6681.64,2023-05-09
USR00602,Héctor Reyes,hector.reyes577@proton.me,1984-02-10,true,deportes|jardín|arte|música|juguetes,606.57,2022-10-31
USR00603,Patricia Rojas,patricia.rojas230@gmail.com,1978-01-15,false,mascotas|automóviles|juguetes,6560.33,2024-05-10
USR00604,Gabriela Torres,gabriela.torres131@icloud.com,1967-02-21,true,gaming|automóviles|jardín|fotografía,13759.53,2024-10-03
USR00605,Miguel Ríos,miguel.rios436@icloud.com,1968-09-01,true,hogar|electrónica|cocina|arte|belleza,1709.03,2024-03-10
USR00606,Isabella Rivera,isabella.rivera864@icloud.com,1997-06-25,false,moda|deportes|jardín|fotografía|fitness,11360.31,2024-01-17
USR00607,Mariana Ortiz,mariana.ortiz350@proton.me,1992-02-05,false,viajes|música|deportes,13074.24,2020-03-11
USR00608,Claudia Herrera,claudia.herrera19@gmail.com,1972-09-14,false,cine|hogar,6902.45,2023-07-18
USR00609,Ernesto Núñez,ernesto.nuñez744@hotmail.com,1971-01-23,true,fotografía|arte|cine|oficina|deportes,2862.03,2019-03-07
USR00610,Hugo Gómez,hugo.gomez880@proton.me,1971-07-07,false,viajes|mascotas,6536.83,2025-01-15
USR00611,Jorge Hernández,jorge.hernandez309@hotmail.com,1971-11-03,false,libros|mascotas|jardín|tecnología|hogar,14458.0,2024-04-15
USR00612,María Medina,maria.medina600@gmail.com,1979-12-23,true,viajes|fotografía|cine,1539.95,2023-11-04
USR00613,Javier Vega,javier.vega755@icloud.com,1991-07-07,false,moda|mascotas|cine|juguetes,3478.59,2019-09-06
USR00614,Lorena Rodríguez,lorena.rodriguez433@outlook.com,1970-03-31,false,belleza|deportes|cocina|jardín,9340.45,2022-11-21
USR00615,Eduardo Espinoza,eduardo.espinoza447@proton.me,1973-08-16,false,música|fotografía,5157.71,2021-08-08
USR00616,Mauricio Cruz,mauricio.cruz602@proton.me,1996-11-29,false,oficina|electrónica|libros|fotografía,14397.05,2023-01-15
USR00617,Héctor Flores,hector.flores637@hotmail.com,1972-10-10,false,fotografía|deportes|mascotas,2344.71,2024-07-08
USR00618,Miguel Navarro,miguel.navarro966@yahoo.com,1976-09-13,false,fotografía|gaming|viajes|moda|tecnología,10153.92,2020-12-16
USR00619,Mauricio López,mauricio.lopez827@gmail.com,1992-09-14,false,fitness|jardín,1810.32,2021-07-06
USR00620,Sandra Ortiz,sandra.ortiz349@proton.me,1988-02-14,true,moda|belleza|cocina|libros,10596.07,2023-11-29
USR00621,Patricia Sánchez,patricia.sanchez999@icloud.com,1966-11-19,true,oficina|hogar,2505.69,2020-04-28
USR00622,Camila Castillo,camila.castillo161@hotmail.com,1994-01-10,false,electrónica|automóviles|mascotas|hogar,5019.11,2020-07-18
USR00623,Sofía Gómez,sofia.gomez450@icloud.com,1972-09-06,true,tecnología|gaming|mascotas|fitness|fotografía,3990.23,2023-08-27
USR00624,Monica Paredes,monica.paredes681@hotmail.com,1971-03-11,false,libros|automóviles|jardín,6201.14,2023-08-04
USR00625,Patricia Fuentes,patricia.fuentes814@proton.me,2001-03-02,true,tecnología|electrónica|libros|oficina,1271.67,2022-07-13
USR00626,Andrea Flores,andrea.flores445@proton.me,1993-10-10,false,cine|moda,13537.67,2019-08-25
USR00627,Octavio Figueroa,octavio.figueroa819@proton.me,1998-04-26,false,jardín|cine|belleza|fotografía,13638.46,2019-02-02
USR00628,Paula Fuentes,paula.fuentes626@icloud.com,1993-01-03,false,cine|electrónica|viajes,10462.06,2023-07-15
USR00629,Adriana Gómez,adriana.gomez903@outlook.com,1997-07-12,false,deportes|moda|belleza|fitness,7807.05,2025-01-24
USR00630,Ricardo Díaz,ricardo.diaz96@gmail.com,2000-09-25,false,automóviles|fitness|música|tecnología,3620.1,2022-05-29
USR00631,Raúl Gutiérrez,raul.gutierrez518@yahoo.com,1993-02-15,false,moda|arte,1857.2,2020-05-25
USR00632,Eduardo Jiménez,eduardo.jimenez587@hotmail.com,2001-02-16,false,electrónica|fitness,5255.06,2022-03-11
USR00633,Ernesto Figueroa,ernesto.figueroa587@gmail.com,1979-09-16,false,cine|automóviles|gaming,12342.64,2023-01-19
USR00634,Patricia Pérez,patricia.perez151@hotmail.com,1986-05-13,false,jardín|deportes|juguetes|moda|oficina,6692.46,2023-02-21
USR00635,Beatriz Fuentes,beatriz.fuentes413@proton.me,1986-12-17,false,cocina|juguetes|mascotas|jardín|electrónica,12357.18,2020-08-14
USR00636,Mauricio Ramírez,mauricio.ramirez497@outlook.com,1986-03-27,true,libros|automóviles|juguetes|hogar|viajes,11197.44,2025-04-08
USR00637,Monica Sánchez,monica.sanchez617@icloud.com,1971-11-17,true,hogar|oficina|arte|fotografía|moda,5572.01,2023-03-14
USR00638,Gabriela Vargas,gabriela.vargas498@icloud.com,1983-12-03,true,libros|oficina,14052.31,2022-06-03
USR00639,Ricardo Díaz,ricardo.diaz188@gmail.com,1983-09-25,false,tecnología|hogar|belleza|arte|deportes,8595.89,2025-05-06
USR00640,Eduardo Ruiz,eduardo.ruiz801@outlook.com,1994-12-06,false,mascotas|libros|juguetes|automóviles|electrónica,2234.74,2022-08-25
USR00641,Laura Campos,laura.campos681@proton.me,1984-11-16,false,cine|gaming|oficina|fitness|moda,9688.75,2020-11-09
USR00642,Carmen Rodríguez,carmen.rodriguez586@hotmail.com,1992-10-02,true,belleza|hogar|oficina|deportes,14359.39,2024-11-07
USR00643,Jorge Castro,jorge.castro515@hotmail.com,1965-11-07,false,hogar|belleza,11801.36,2021-10-01
USR00644,Carmen Guerrero,carmen.guerrero455@outlook.com,1991-06-02,true,belleza|fitness,7372.1,2019-04-06
USR00645,Natalia Gutiérrez,natalia.gutierrez185@gmail.com,1970-02-22,true,tecnología|automóviles|fitness|cine|cocina,8126.69,2022-03-14
USR00646,Valentina Rivera,valentina.rivera262@outlook.com,1995-06-11,false,libros|fotografía,883.71,2022-08-25
USR00647,Isabella Rodríguez,isabella.rodriguez731@gmail.com,1979-05-11,false,fotografía|cine,6192.34,2022-08-20
USR00648,Fernando Moreno,fernando.moreno965@hotmail.com,1998-09-27,false,moda|viajes,7394.69,2024-08-28
USR00649,Pablo Sánchez,pablo.sanchez276@icloud.com,1983-04-06,true,fitness|electrónica,7262.57,2023-07-28
USR00650,Octavio Cruz,octavio.cruz936@icloud.com,1995-04-14,true,cocina|belleza,3694.74,2025-03-22
USR00651,Luz Ramírez,luz.ramirez312@yahoo.com,1989-03-30,false,electrónica|deportes|automóviles|viajes|libros,11730.35,2025-01-10
USR00652,Claudia Muñoz,claudia.muñoz463@icloud.com,1977-12-23,false,tecnología|electrónica,8.14,2024-05-29
